t # 0
v 325880 45
v 4219 60
v 4218 60
v 381788 6
v 330086 6
v 108377 6
v 317800 73
v 327954 6
v 1933 60
v 416281 14
v 1932 60
v 1931 60
v 254894 6
v 230116 44
v 3262 60
v 1937 60
v 1936 60
v 130546 6
v 3267 60
v 1934 60
v 408108 51
v 5126 6
v 19058 6
v 87845 6
v 1938 60
v 420705 17
v 408107 70
v 303603 73
v 264764 3
v 110291 6
v 408106 70
v 314874 6
v 277305 6
v 196281 6
v 76934 45
v 38085 45
v 429889 42
v 206063 6
v 409454 6
v 354046 6
v 286379 6
v 227573 6
v 3242 60
v 12757 51
v 413422 6
v 64883 22
v 10937 6
v 386319 6
v 335934 12
v 335930 6
v 9111 6
v 9445 13
v 9444 13
v 9442 13
v 9116 12
v 269429 42
v 4597 60
v 305338 73
v 269423 6
v 21157 58
v 305335 74
v 308829 3
v 436662 36
v 390913 12
v 81653 6
v 159121 45
v 162288 6
v 362119 6
v 311961 6
v 271307 6
v 271305 6
v 345450 45
v 3416 60
v 3417 60
v 3414 60
v 3415 60
v 3412 60
v 3413 60
v 3410 60
v 3411 60
v 147937 6
v 329273 6
v 3419 60
v 19230 6
v 201630 44
v 141790 45
v 8535 6
v 4868 13
v 2019 60
v 2018 60
v 320469 6
v 2015 60
v 2014 60
v 209063 6
v 2016 60
v 2011 60
v 320462 6
v 274827 51
v 2012 46
v 392012 51
v 291102 6
v 17714 45
v 313263 6
v 154910 6
v 4594 60
v 3193 60
v 1374 38
v 369266 12
v 37909 45
v 71016 6
v 1935 60
v 308763 73
v 91104 6
v 234857 6
v 67065 6
v 292637 6
v 9447 13
v 357092 6
v 109780 6
v 146227 6
v 126676 22
v 278658 6
v 182877 6
v 308761 73
v 12998 6
v 106577 6
v 106574 6
v 180763 44
v 12286 6
v 308766 3
v 305483 67
v 102876 45
v 171353 6
v 1349 53
v 305486 51
v 1340 53
v 1341 7
v 1343 53
v 1344 20
v 1346 53
v 1347 20
v 105902 42
v 237828 6
v 105909 6
v 257753 6
v 7717 6
v 228360 6
v 4462 60
v 417682 51
v 417685 51
v 417686 74
v 305333 73
v 330416 6
v 226248 49
v 373123 44
v 234142 6
v 234140 6
v 8378 13
v 318488 33
v 318482 27
v 318483 27
v 273219 6
v 318487 28
v 318484 27
v 318485 33
v 377805 6
v 327548 27
v 370290 6
v 261702 6
v 942 35
v 77141 6
v 119713 6
v 119716 6
v 4008 60
v 4009 60
v 4000 14
v 4001 60
v 4002 60
v 4003 60
v 4004 60
v 4005 60
v 4006 60
v 4007 60
v 3971 60
v 3970 60
v 3973 60
v 3972 14
v 3975 60
v 3974 60
v 3977 60
v 3976 60
v 3979 60
v 3978 60
v 93274 6
v 266082 3
v 3629 60
v 3628 60
v 391608 6
v 377970 9
v 3621 60
v 3620 60
v 3623 60
v 3622 60
v 3625 60
v 3624 60
v 3627 60
v 3626 60
v 308071 24
v 289520 6
v 381714 6
v 289528 6
v 11410 78
v 235430 6
v 270655 45
v 311036 70
v 11416 6
v 4285 36
v 329770 6
v 96179 6
v 4288 36
v 96174 9
v 271005 70
v 141965 12
v 4479 60
v 90683 6
v 377119 6
v 2955 60
v 4471 14
v 4470 60
v 4473 60
v 4472 60
v 372473 6
v 215252 6
v 4477 60
v 4476 60
v 144237 6
v 101362 6
v 128254 45
v 113027 6
v 254321 6
v 261909 3
v 2464 14
v 270464 6
v 270467 67
v 2467 60
v 2460 14
v 2461 60
v 2462 60
v 2463 60
v 41252 6
v 2468 60
v 2469 60
v 349201 6
v 328667 6
v 261906 3
v 275818 3
v 275813 3
v 210758 6
v 275811 3
v 275810 3
v 275817 3
v 275816 3
v 275815 3
v 275814 51
v 266084 70
v 323676 6
v 323675 6
v 402565 6
v 320320 6
v 320324 6
v 90021 6
v 179095 6
v 410487 6
v 9653 12
v 410485 6
v 9651 6
v 298467 3
v 152393 6
v 298465 3
v 298464 3
v 10123 6
v 9305 6
v 298469 3
v 298468 3
v 10435 45
v 10125 6
v 415743 6
v 187510 44
v 269360 3
v 164673 45
v 3418 60
v 124832 6
v 252589 6
v 350810 6
v 426347 36
v 344648 6
v 86548 45
v 80914 45
v 125229 22
v 344640 73
v 86541 49
v 1645 79
v 403254 6
v 197583 6
v 149547 6
v 1643 79
v 1648 79
v 403258 12
v 41033 6
v 208210 6
v 341237 6
v 411685 6
v 137713 22
v 604 35
v 573 35
v 209879 6
v 4229 60
v 575 35
v 2808 60
v 357916 6
v 265933 42
v 2802 60
v 2803 60
v 2800 60
v 2801 60
v 2806 60
v 2807 60
v 2804 60
v 2805 60
v 1421 7
v 1423 53
v 1422 38
v 3368 60
v 3369 60
v 1427 48
v 364288 12
v 3364 60
v 207538 6
v 3366 60
v 3367 60
v 3360 60
v 3361 60
v 3362 60
v 3363 60
v 143791 6
v 339092 6
v 421103 36
v 271326 42
v 4273 60
v 4272 60
v 4271 60
v 4270 36
v 4277 60
v 4276 60
v 4275 14
v 4274 36
v 4279 60
v 4278 60
v 267637 6
v 5554 45
v 299655 6
v 5551 12
v 242986 6
v 2017 60
v 398177 6
v 274825 51
v 2010 60
v 131920 6
v 365481 6
v 2013 36
v 308297 6
v 4865 13
v 111670 6
v 111673 6
v 99784 6
v 289758 24
v 130526 6
v 110105 12
v 181918 6
v 256803 6
v 398394 44
v 6559 6
v 312052 6
v 328898 9
v 276638 70
v 276636 51
v 276637 67
v 82678 6
v 82672 6
v 9887 6
v 9662 6
v 68705 6
v 276450 6
v 3101 60
v 12774 51
v 12773 6
v 149302 6
v 4854 13
v 10958 6
v 10959 6
v 293593 3
v 293596 51
v 348641 6
v 358351 49
v 302470 3
v 302471 67
v 436603 42
v 293595 51
v 61981 6
v 277580 6
v 298466 3
v 2190 46
v 4632 36
v 4631 60
v 270679 6
v 4630 14
v 2259 60
v 2258 60
v 2257 60
v 4637 14
v 2255 60
v 2254 60
v 2253 60
v 2252 60
v 2251 14
v 4636 60
v 24183 6
v 3224 14
v 4635 60
v 125503 45
v 4634 36
v 329259 6
v 252 35
v 87470 6
v 408708 6
v 393994 6
v 329780 6
v 238561 70
v 2785 60
v 2784 60
v 2787 60
v 2786 60
v 2781 60
v 2780 60
v 2783 36
v 2782 60
v 94033 6
v 134197 6
v 2789 60
v 2788 14
v 324316 6
v 282169 6
v 2079 60
v 2078 60
v 2073 60
v 2072 60
v 2071 36
v 2070 60
v 390947 6
v 2076 60
v 2075 60
v 2074 60
v 267493 3
v 11955 6
v 11954 6
v 11950 6
v 411168 6
v 411163 6
v 11744 13
v 192182 49
v 9793 45
v 9791 44
v 337804 6
v 9799 6
v 337803 6
v 421576 36
v 421575 36
v 363888 6
v 421570 36
v 363886 6
v 363887 12
v 382972 6
v 176874 12
v 33206 45
v 332722 6
v 303438 42
v 91125 6
v 4024 60
v 347342 6
v 5739 13
v 271183 73
v 271187 42
v 8339 6
v 68969 45
v 68964 6
v 272187 6
v 295445 6
v 12978 6
v 12971 51
v 368264 12
v 269005 6
v 269007 6
v 226481 6
v 226483 49
v 269009 6
v 250395 6
v 231414 45
v 371188 6
v 231411 6
v 8179 12
v 394827 3
v 39327 6
v 360068 6
v 237845 6
v 180631 6
v 180634 6
v 344458 6
v 393622 73
v 393621 51
v 393620 51
v 257736 6
v 393625 70
v 393624 51
v 142565 6
v 148973 45
v 226263 6
v 226266 6
v 4021 14
v 395484 6
v 126055 6
v 111440 6
v 111449 9
v 111448 45
v 373451 6
v 326409 45
v 4398 60
v 354520 73
v 354522 70
v 354524 67
v 4390 60
v 4391 46
v 4392 60
v 4393 60
v 4394 36
v 4395 60
v 4396 60
v 4397 60
v 472 2
v 473 2
v 3195 60
v 1365 39
v 476 2
v 1363 38
v 474 2
v 475 2
v 478 2
v 266717 6
v 217495 6
v 3198 60
v 358030 12
v 414263 3
v 414262 3
v 414261 3
v 4025 60
v 4022 60
v 4023 60
v 4020 60
v 414264 3
v 263980 6
v 4029 60
v 96374 6
v 96377 12
v 11384 6
v 96371 6
v 330293 6
v 11387 6
v 312710 6
v 312711 6
v 96379 6
v 55760 6
v 51069 44
v 3999 60
v 3998 60
v 3997 60
v 3996 60
v 3995 60
v 3994 60
v 32523 6
v 3992 60
v 3991 36
v 3990 60
v 100382 45
v 56586 12
v 43189 45
v 377351 6
v 185079 6
v 3683 60
v 410866 6
v 65654 49
v 253739 6
v 296 35
v 297 35
v 294 35
v 295 35
v 87589 45
v 293 35
v 331819 6
v 154077 6
v 332293 6
v 248620 6
v 304167 6
v 304168 6
v 304169 6
v 244792 6
v 244793 6
v 101385 6
v 205600 6
v 2519 60
v 2442 60
v 203769 6
v 2440 60
v 2441 14
v 2446 60
v 99204 6
v 2444 60
v 2445 60
v 344935 6
v 2449 60
v 349736 6
v 7866 51
v 7865 13
v 7864 51
v 7862 13
v 139224 6
v 4149 60
v 4148 60
v 345089 6
v 349404 6
v 403894 70
v 403896 51
v 403890 67
v 403891 70
v 403892 67
v 403893 70
v 2734 14
v 4146 60
v 167990 22
v 344344 6
v 151660 6
v 4140 60
v 415187 6
v 101837 45
v 9633 6
v 9327 6
v 2731 14
v 8940 13
v 54956 45
v 334835 6
v 349668 49
v 71498 6
v 184842 49
v 265929 45
v 249870 6
v 313043 42
v 257504 6
v 3390 60
v 2738 60
v 1434 7
v 344668 73
v 5404 6
v 5403 6
v 237192 45
v 1433 53
v 3207 60
v 1990 60
v 3205 60
v 403273 6
v 1995 60
v 1994 60
v 170840 6
v 3200 60
v 1999 60
v 1998 60
v 1629 79
v 5400 42
v 3209 60
v 3208 46
v 419360 6
v 3561 60
v 10369 51
v 380078 6
v 164564 6
v 2860 60
v 2861 14
v 2862 60
v 2863 60
v 2864 60
v 2865 60
v 2866 60
v 2867 60
v 2868 60
v 2869 60
v 556 35
v 315875 6
v 552 35
v 342508 6
v 342509 6
v 265914 45
v 33699 6
v 1199 7
v 1198 39
v 3348 60
v 3349 60
v 3342 60
v 3343 60
v 3340 60
v 3341 36
v 3346 60
v 3347 60
v 3344 60
v 3345 60
v 30255 6
v 4259 36
v 4258 60
v 327998 12
v 4251 36
v 4250 36
v 4253 46
v 4252 36
v 4255 60
v 4254 60
v 4257 60
v 4256 36
v 5530 6
v 147455 6
v 225272 6
v 103156 6
v 343719 6
v 252702 6
v 4431 60
v 4260 46
v 370316 6
v 126260 49
v 370318 6
v 89549 6
v 278913 6
v 213145 6
v 15044 12
v 4267 60
v 318839 28
v 267876 3
v 279449 6
v 267874 3
v 267875 3
v 267872 3
v 267873 3
v 267870 3
v 4269 60
v 267878 3
v 3834 60
v 3835 60
v 3836 60
v 3837 60
v 3830 60
v 3831 60
v 3832 60
v 3833 60
v 3838 60
v 3839 60
v 155397 6
v 140158 6
v 366548 6
v 401126 6
v 326168 44
v 279225 51
v 279220 70
v 279221 51
v 279223 70
v 378 35
v 100178 6
v 92647 45
v 375 35
v 292411 6
v 286338 6
v 333023 6
v 12716 6
v 259615 6
v 10971 6
v 10972 51
v 52925 6
v 3204 14
v 120737 58
v 221796 6
v 348905 6
v 348908 6
v 341735 6
v 65462 6
v 105388 6
v 65461 6
v 423214 36
v 423215 36
v 423216 36
v 2275 60
v 2274 60
v 64593 45
v 154447 6
v 307460 6
v 393607 6
v 154442 45
v 3202 60
v 154448 6
v 315260 6
v 327699 27
v 120217 6
v 412846 6
v 412843 6
v 260866 6
v 329233 6
v 348633 6
v 294151 3
v 294150 70
v 329239 6
v 139832 6
v 2051 36
v 332371 6
v 2053 36
v 2052 60
v 2055 60
v 2054 60
v 2057 60
v 2056 60
v 4534 60
v 4535 60
v 4536 60
v 4537 60
v 4530 60
v 4531 60
v 4532 60
v 4533 14
v 389967 6
v 9405 6
v 362736 6
v 9408 6
v 315291 6
v 104128 6
v 11978 6
v 363066 6
v 11971 6
v 11970 6
v 172379 6
v 17756 6
v 337827 6
v 2094 36
v 289013 45
v 198796 6
v 300116 6
v 102584 6
v 330836 12
v 2097 60
v 272618 24
v 4746 60
v 272617 24
v 272960 6
v 332749 6
v 69954 6
v 243176 42
v 99432 6
v 244149 6
v 67023 6
v 10082 12
v 108922 6
v 305060 70
v 278612 45
v 264165 70
v 264164 3
v 264167 3
v 264160 3
v 264169 3
v 419648 6
v 419649 6
v 2090 60
v 388242 6
v 63301 49
v 29576 6
v 373895 6
v 12482 58
v 12480 45
v 12484 6
v 12485 6
v 268990 6
v 8620 6
v 146911 45
v 2092 46
v 331504 6
v 331505 6
v 318480 33
v 344436 45
v 131043 45
v 417391 6
v 151403 6
v 230077 67
v 230074 67
v 230075 70
v 230072 70
v 230073 70
v 230071 67
v 108219 6
v 212488 6
v 1388 20
v 1385 38
v 1386 48
v 1387 53
v 262831 3
v 262830 3
v 1383 48
v 318669 51
v 397099 6
v 287418 6
v 154203 6
v 337596 6
v 8107 13
v 2099 60
v 170268 6
v 234189 6
v 170262 12
v 1775 36
v 1774 60
v 2098 14
v 3789 60
v 404868 6
v 404865 6
v 404866 6
v 299173 6
v 292081 6
v 155274 6
v 65679 22
v 5278 6
v 339801 6
v 420266 6
v 337106 12
v 408576 12
v 74459 6
v 148323 12
v 340632 6
v 80777 6
v 3463 60
v 261879 70
v 2428 60
v 2429 60
v 2420 60
v 99226 45
v 2422 60
v 2423 60
v 2424 60
v 2425 60
v 2426 60
v 2427 46
v 19825 6
v 392001 74
v 392002 70
v 392004 70
v 7848 51
v 392006 70
v 392007 70
v 392008 51
v 392009 51
v 7846 51
v 396053 6
v 7840 51
v 141925 6
v 56072 6
v 9340 13
v 9617 6
v 362075 6
v 9610 12
v 9611 12
v 36956 6
v 9349 45
v 99087 6
v 10161 6
v 247240 6
v 21702 6
v 324240 6
v 353335 6
v 1815 60
v 1816 46
v 1817 60
v 1810 60
v 1811 46
v 1812 60
v 255016 6
v 14882 6
v 382969 6
v 353339 6
v 1819 14
v 263969 6
v 274100 3
v 274101 3
v 274106 45
v 274107 3
v 274105 70
v 350976 6
v 323022 6
v 274108 51
v 334814 6
v 386732 12
v 344607 6
v 226070 6
v 329573 6
v 265685 6
v 265684 6
v 1608 79
v 281105 6
v 3229 14
v 3228 60
v 1979 14
v 281101 6
v 3225 60
v 411647 6
v 3227 14
v 3226 60
v 3221 14
v 3220 60
v 3223 60
v 3222 60
v 193975 6
v 380059 12
v 419431 6
v 380723 12
v 419345 6
v 317674 22
v 312281 6
v 312284 6
v 2849 60
v 2846 60
v 381232 6
v 2844 60
v 2845 14
v 2842 14
v 2843 60
v 2840 60
v 2841 60
v 3320 36
v 3321 60
v 3322 60
v 3323 60
v 3324 14
v 3325 60
v 3326 60
v 3327 60
v 54354 45
v 3329 14
v 175334 22
v 324627 45
v 266088 3
v 266089 3
v 55703 6
v 102547 6
v 5518 6
v 5128 6
v 197519 6
v 266085 3
v 3038 36
v 266086 3
v 5517 6
v 5516 6
v 222978 6
v 537 35
v 1559 79
v 535 35
v 534 35
v 530 35
v 294319 44
v 539 35
v 1908 60
v 354662 6
v 370666 6
v 66415 12
v 343657 6
v 1906 60
v 297432 6
v 272398 3
v 343651 6
v 1907 46
v 272394 3
v 272397 3
v 272396 3
v 272391 3
v 3296 60
v 272392 3
v 318851 33
v 352012 6
v 5134 13
v 318855 6
v 365195 6
v 108596 6
v 365198 6
v 3290 60
v 405924 6
v 279429 6
v 1903 60
v 2809 60
v 3292 60
v 77825 45
v 1901 60
v 3812 14
v 3813 60
v 3810 60
v 3811 60
v 3816 60
v 3817 60
v 3814 60
v 3815 60
v 266105 3
v 266104 3
v 3818 60
v 3819 60
v 266100 3
v 266103 3
v 266102 3
v 308591 51
v 229844 45
v 308593 73
v 144165 6
v 308595 70
v 308596 73
v 100151 6
v 287087 6
v 35688 6
v 2756 36
v 1972 60
v 259184 6
v 288840 45
v 373314 6
v 401039 45
v 100736 44
v 100735 44
v 273042 6
v 10997 13
v 273047 45
v 151214 6
v 287318 6
v 25637 6
v 25636 6
v 354312 6
v 25632 6
v 348380 12
v 308842 3
v 308840 3
v 308846 70
v 305428 45
v 308844 3
v 302435 73
v 308848 74
v 302431 67
v 302432 70
v 302433 74
v 240974 6
v 2212 60
v 2211 60
v 2210 60
v 2217 36
v 114733 6
v 2215 36
v 114731 6
v 204875 6
v 204877 6
v 2218 36
v 270632 70
v 369994 6
v 292475 6
v 230876 6
v 96508 6
v 75647 45
v 294130 3
v 294133 3
v 294132 3
v 294135 3
v 294137 3
v 294139 51
v 348650 6
v 348651 6
v 310059 6
v 350568 6
v 249447 70
v 249446 67
v 4518 60
v 4519 14
v 4512 60
v 4513 25
v 4510 58
v 4511 60
v 4516 58
v 102411 6
v 4514 58
v 4515 58
v 112819 22
v 152526 6
v 9420 51
v 9424 13
v 9427 51
v 235627 51
v 5289 6
v 5288 6
v 281492 6
v 227112 6
v 5280 6
v 5282 13
v 5285 13
v 5284 13
v 231836 6
v 306995 6
v 222191 6
v 337845 6
v 148515 6
v 139670 45
v 340408 6
v 20915 6
v 421531 36
v 421530 36
v 70697 6
v 390890 3
v 390899 6
v 7300 6
v 7301 6
v 7306 13
v 4726 60
v 202844 6
v 326176 70
v 9284 6
v 410708 6
v 95741 6
v 11911 6
v 18420 6
v 11915 13
v 11914 51
v 210981 6
v 265761 6
v 71617 6
v 12933 78
v 12931 78
v 12937 78
v 419666 6
v 12935 78
v 12939 78
v 264141 6
v 216582 44
v 10207 6
v 10205 6
v 10203 6
v 10200 6
v 123999 45
v 10208 6
v 4720 60
v 326174 73
v 4478 60
v 107614 6
v 255358 6
v 365053 6
v 273543 6
v 144758 6
v 6989 6
v 365059 6
v 15925 6
v 15926 6
v 151184 6
v 9109 6
v 275060 6
v 4722 60
v 151183 6
v 2989 60
v 2988 60
v 2983 60
v 4475 60
v 2981 60
v 2980 60
v 2987 60
v 2986 60
v 2985 60
v 301319 6
v 411076 6
v 157826 44
v 157825 44
v 157824 44
v 136633 45
v 302442 73
v 411079 14
v 1013 2
v 67404 22
v 318460 27
v 318461 33
v 318463 28
v 318464 33
v 318465 28
v 318466 27
v 4358 60
v 4359 14
v 50195 6
v 4354 60
v 4355 14
v 4356 60
v 4357 60
v 4350 60
v 4351 14
v 4352 60
v 4353 36
v 262817 3
v 262816 3
v 11001 51
v 151178 42
v 262813 70
v 262811 70
v 262819 3
v 262818 3
v 285743 6
v 350094 6
v 11340 6
v 3312 14
v 312754 6
v 312750 74
v 1436 64
v 220121 6
v 300733 6
v 443189 36
v 96330 12
v 229474 6
v 214633 6
v 111485 6
v 111484 6
v 91528 6
v 245001 6
v 259864 70
v 259865 70
v 237886 6
v 259860 6
v 2249 46
v 282374 6
v 228704 45
v 180233 22
v 338200 6
v 282373 6
v 35479 6
v 370505 6
v 337062 6
v 3314 14
v 2246 60
v 420461 6
v 2247 60
v 120293 6
v 309494 6
v 304124 51
v 419918 6
v 2465 60
v 352807 9
v 2466 60
v 251738 42
v 4292 36
v 2945 60
v 413811 51
v 413810 70
v 413813 51
v 45228 6
v 404749 24
v 12690 6
v 401375 49
v 351576 45
v 161928 12
v 261899 3
v 56279 6
v 52228 12
v 389730 51
v 328601 45
v 349203 6
v 1430 38
v 21095 6
v 19800 6
v 21092 6
v 7822 6
v 7821 6
v 408886 6
v 243179 42
v 236105 6
v 141678 6
v 17184 6
v 352752 6
v 345596 6
v 9369 13
v 9367 6
v 9360 6
v 9361 12
v 21272 6
v 305651 6
v 200583 6
v 1832 60
v 1833 60
v 1830 60
v 1831 46
v 3799 60
v 1837 60
v 1834 46
v 1835 60
v 3795 60
v 3794 60
v 3797 60
v 3796 60
v 3791 60
v 3790 60
v 3793 60
v 3792 60
v 2154 60
v 2155 60
v 152045 6
v 2157 60
v 2150 14
v 2403 60
v 2400 60
v 2153 60
v 2158 60
v 2159 60
v 2408 60
v 2409 60
v 317472 3
v 317471 3
v 410527 6
v 1955 60
v 1954 60
v 1957 60
v 1956 60
v 1951 60
v 1950 60
v 1953 60
v 1952 60
v 1959 60
v 1958 60
v 3249 60
v 3248 60
v 3243 60
v 411661 14
v 3241 60
v 3240 60
v 411664 14
v 3246 60
v 3245 60
v 3244 60
v 90045 6
v 275812 3
v 13252 6
v 4310 60
v 280990 12
v 275473 6
v 278155 6
v 1483 79
v 1481 79
v 4313 60
v 1487 79
v 220906 6
v 1485 79
v 3309 60
v 58493 6
v 3307 60
v 3304 14
v 3305 60
v 3302 60
v 3303 60
v 3300 60
v 5493 6
v 2068 60
v 143731 6
v 349849 6
v 386891 6
v 282961 6
v 347442 12
v 112712 6
v 242924 6
v 4749 60
v 2792 14
v 64858 6
v 2793 60
v 2790 60
v 87659 6
v 99607 6
v 2791 60
v 156501 6
v 2796 60
v 323894 12
v 343757 6
v 183572 22
v 2065 60
v 519 35
v 43336 12
v 2066 60
v 511 35
v 513 35
v 2795 60
v 517 35
v 516 35
v 1227 48
v 1226 38
v 1224 20
v 1223 53
v 319475 27
v 1221 7
v 1220 53
v 319479 27
v 1229 39
v 1228 64
v 8291 13
v 283185 6
v 8293 13
v 8294 13
v 8297 13
v 8296 13
v 8299 13
v 417723 75
v 417722 75
v 417721 75
v 417720 75
v 417727 75
v 417725 75
v 417724 75
v 417729 75
v 417728 75
v 279402 6
v 3878 60
v 3879 60
v 401160 6
v 366507 6
v 401165 6
v 3870 60
v 3871 60
v 3872 60
v 3873 60
v 3874 36
v 3875 14
v 3876 14
v 3877 60
v 144140 6
v 92600 6
v 298463 3
v 298461 3
v 357154 6
v 55206 6
v 341455 6
v 261665 6
v 261664 6
v 261666 6
v 261661 6
v 261663 6
v 261662 6
v 4167 60
v 4166 60
v 4165 60
v 4164 60
v 4163 60
v 4162 60
v 4161 60
v 4160 60
v 153904 45
v 101819 12
v 154626 6
v 310406 42
v 4169 14
v 4168 60
v 151238 6
v 277529 70
v 277528 51
v 155537 6
v 4069 14
v 8649 6
v 358338 6
v 150010 6
v 397686 6
v 4706 60
v 119564 6
v 440508 42
v 2239 60
v 2238 60
v 268351 74
v 154226 6
v 262814 3
v 2231 60
v 2230 60
v 2233 60
v 2232 60
v 2235 46
v 2234 60
v 2237 60
v 2236 36
v 406673 51
v 289260 6
v 406675 51
v 406674 51
v 412801 14
v 98561 6
v 98560 6
v 98567 6
v 391079 6
v 3498 14
v 3499 60
v 3496 60
v 3497 60
v 3494 60
v 3495 36
v 293493 3
v 3493 14
v 3490 60
v 3491 60
v 4570 60
v 4571 60
v 310079 6
v 4573 60
v 4574 60
v 414154 6
v 4576 60
v 414156 6
v 4578 36
v 4579 60
v 397535 73
v 397533 73
v 4604 60
v 397531 73
v 397530 73
v 4605 60
v 365083 6
v 31469 49
v 396487 12
v 105561 6
v 240225 6
v 309771 6
v 128082 22
v 406193 28
v 118961 49
v 230506 6
v 93701 6
v 139876 6
v 345105 6
v 163157 6
v 134069 45
v 53784 6
v 304928 70
v 290364 6
v 53788 6
v 376676 6
v 247160 6
v 3333 60
v 12316 6
v 3 63
v 11935 13
v 11932 6
v 11930 6
v 70943 6
v 12911 6
v 380575 6
v 367922 6
v 21517 6
v 269066 6
v 223909 6
v 271296 6
v 112478 6
v 272926 6
v 142636 6
v 176546 45
v 334061 6
v 150 35
v 62661 45
v 52698 6
v 20349 6
v 7790 6
v 1033 2
v 157373 6
v 1037 35
v 313337 45
v 414711 6
v 129916 22
v 373911 6
v 108254 6
v 4378 60
v 4379 60
v 4372 60
v 4373 60
v 4370 60
v 4371 14
v 4376 60
v 4377 60
v 4374 60
v 4375 60
v 207217 6
v 230033 6
v 230036 6
v 38128 49
v 144773 6
v 109786 6
v 4708 60
v 4080 60
v 4081 60
v 287450 12
v 4083 36
v 4084 60
v 4085 60
v 4086 60
v 4087 46
v 4088 14
v 4089 60
v 342422 6
v 238559 70
v 238558 51
v 11326 6
v 11327 6
v 238552 73
v 238554 70
v 238557 51
v 238556 51
v 5723 6
v 5720 6
v 300714 6
v 5724 12
v 372811 44
v 143275 6
v 61311 12
v 374424 12
v 1576 79
v 155054 45
v 282399 70
v 282396 51
v 221675 6
v 11498 6
v 410877 6
v 410874 6
v 410875 6
v 410873 6
v 410870 6
v 410871 6
v 337086 6
v 420224 6
v 409374 6
v 420221 6
v 19796 45
v 351550 6
v 16560 6
v 80731 6
v 6648 6
v 12675 42
v 373299 6
v 6647 6
v 12670 6
v 6642 6
v 173620 49
v 10811 6
v 281859 45
v 52202 6
v 7801 6
v 7800 6
v 95538 6
v 325251 6
v 348881 6
v 139797 6
v 21071 6
v 74 35
v 2504 60
v 412326 6
v 2396 60
v 2397 36
v 2394 60
v 2395 60
v 2392 60
v 2393 60
v 2390 60
v 2391 60
v 2398 60
v 2399 36
v 397163 6
v 2726 14
v 4134 36
v 362525 45
v 569 35
v 21214 6
v 1858 60
v 1859 14
v 79964 49
v 79962 6
v 3840 60
v 1850 60
v 341104 67
v 1852 60
v 1853 60
v 341101 51
v 1855 60
v 353377 45
v 341102 73
v 2172 60
v 2173 14
v 2170 60
v 2171 60
v 2176 14
v 2177 46
v 2174 36
v 2175 60
v 3845 60
v 2178 60
v 2179 46
v 266179 6
v 418076 6
v 418077 6
v 305873 67
v 1975 36
v 3261 60
v 3260 36
v 3263 60
v 1930 60
v 3265 14
v 3264 60
v 299228 6
v 3266 60
v 3269 60
v 3268 14
v 1939 60
v 5127 6
v 299222 6
v 5122 6
v 1424 48
v 7236 6
v 315784 6
v 1426 53
v 232379 6
v 1429 7
v 3365 60
v 237783 6
v 167356 45
v 5049 6
v 14951 6
v 321051 6
v 147389 6
v 321054 6
v 38719 6
v 20033 6
v 20030 6
v 20031 6
v 155836 6
v 314789 6
v 285628 6
v 285626 6
v 242671 6
v 264590 6
v 421618 36
v 421619 36
v 103139 6
v 316324 6
v 421617 36
v 222755 6
v 332598 6
v 156562 6
v 332591 6
v 59690 6
v 275300 6
v 402561 6
v 218669 6
v 275904 6
v 415740 6
v 282546 6
v 391644 6
v 419535 6
v 314435 49
v 314434 49
v 314433 49
v 388543 49
v 605 35
v 267638 6
v 1209 53
v 1205 20
v 1204 53
v 1207 20
v 1200 38
v 1203 53
v 8279 42
v 322853 67
v 417294 6
v 78771 6
v 1350 20
v 1355 39
v 313016 6
v 35821 6
v 7585 6
v 393490 73
v 2058 60
v 39194 6
v 375127 6
v 375129 6
v 258890 6
v 5550 12
v 213070 6
v 308083 45
v 267766 3
v 267764 3
v 267763 3
v 278124 6
v 157176 6
v 411846 6
v 354356 6
v 354357 12
v 354354 6
v 4145 60
v 4144 14
v 4147 60
v 312498 73
v 4141 60
v 309975 51
v 4143 60
v 4142 60
v 3856 60
v 3857 60
v 3854 60
v 3855 60
v 3852 60
v 3853 60
v 3850 60
v 3851 60
v 276101 6
v 160956 6
v 3858 36
v 3859 60
v 150078 6
v 411590 6
v 261427 12
v 279820 42
v 4474 14
v 264775 6
v 192072 45
v 52883 6
v 383671 6
v 412829 24
v 252803 6
v 264776 6
v 55225 6
v 55998 6
v 93533 6
v 5916 6
v 406691 75
v 406690 16
v 101247 6
v 408921 74
v 408923 51
v 17554 6
v 17553 45
v 98518 6
v 397559 51
v 4558 36
v 4559 60
v 4556 36
v 4557 60
v 4554 60
v 4555 60
v 4552 60
v 4553 14
v 4550 60
v 4551 60
v 104144 6
v 57598 45
v 253923 6
v 348470 45
v 253924 6
v 274083 3
v 274082 3
v 203681 6
v 274080 73
v 274086 3
v 274084 3
v 274089 3
v 274088 70
v 146716 6
v 215048 6
v 112212 6
v 80501 49
v 14987 6
v 14986 6
v 286538 6
v 193704 45
v 344933 6
v 207036 6
v 387352 6
v 418240 70
v 2617 60
v 2616 60
v 2615 60
v 2614 60
v 2613 60
v 2612 14
v 2611 60
v 2610 60
v 203462 6
v 2619 14
v 2618 60
v 7345 42
v 216639 6
v 10791 6
v 10792 6
v 8364 6
v 1971 36
v 4545 14
v 12338 6
v 1767 36
v 12335 42
v 33175 49
v 360208 6
v 7009 6
